,Entry Index,Avg Entry Price,PnL,Direction,Status,tick_volume,atr
1014,2023-12-14 01:00:00,1.0878,0,Short,Closed,141,0.0004327713887541539
1015,2023-12-14 06:55:00,1.09018,0,Long,Closed,242,0.000273603482973679
1016,2023-12-14 10:50:00,1.08963,0,Short,Closed,509,0.0004917265958224472
1017,2023-12-15 01:40:00,1.09954,1,Short,Closed,102,0.0002272982426933964
1018,2023-12-15 03:00:00,1.09831,1,Long,Closed,221,0.00027610141677796815
1019,2023-12-15 04:00:00,1.09847,0,Short,Closed,219,0.0002736874470724604
1020,2023-12-15 07:25:00,1.09964,0,Long,Closed,104,0.00024232329148109126
1021,2023-12-15 09:55:00,1.09935,1,Short,Closed,225,0.00033572063695358245
1022,2023-12-15 10:30:00,1.09677,0,Long,Closed,862,0.00057737626353009
1023,2023-12-18 01:15:00,1.08966,1,Long,Closed,94,0.00022420399049658004
1024,2023-12-18 02:35:00,1.0899,0,Short,Closed,106,0.0002032646220292015
1025,2023-12-19 00:10:00,1.09175,1,Long,Closed,40,0.00032299962829281613
1026,2023-12-19 05:45:00,1.09257,1,Short,Closed,182,0.00024204618543688231
1027,2023-12-19 07:00:00,1.0923,1,Long,Closed,102,0.00018728872600692306
1028,2023-12-19 07:40:00,1.0926899999999997,0,Short,Closed,80,0.00018705147764071892
1029,2023-12-19 10:10:00,1.09325,1,Long,Closed,267,0.00034653831774179394
1030,2023-12-20 00:25:00,1.09798,1,Short,Closed,8,0.00020623210267797532
1031,2023-12-20 02:35:00,1.09738,0,Long,Closed,164,0.00017545066159602578
1032,2023-12-20 04:50:00,1.09694,1,Short,Closed,121,0.0001713689792640064
1033,2023-12-20 07:05:00,1.0969,0,Long,Closed,133,0.00014253154230111482
1034,2023-12-20 10:05:00,1.09653,1,Short,Closed,350,0.0003148049273290839
1035,2023-12-21 01:15:00,1.09435,0,Short,Closed,85,0.00027048111170749356
1036,2023-12-21 05:40:00,1.09477,1,Long,Closed,110,0.00016980326670094518
1037,2023-12-21 07:45:00,1.09517,1,Short,Closed,125,0.00014139627791973767
1038,2023-12-21 08:30:00,1.09476,1,Long,Closed,129,0.00021185201236046275
1039,2023-12-21 10:25:00,1.09496,1,Short,Closed,263,0.0002924817464921003
1040,2023-12-22 00:05:00,1.101,1,Short,Closed,25,0.0002223408132619158
1041,2023-12-22 03:05:00,1.10062,0,Long,Closed,175,0.00024207208633143532
1042,2023-12-22 05:30:00,1.10028,1,Short,Closed,96,0.00021015091728563952
1043,2023-12-22 05:55:00,1.0998,1,Long,Closed,133,0.00022744264765375702
1044,2023-12-22 09:45:00,1.09991,0,Short,Closed,266,0.0003290858898510548
1045,2023-12-26 00:10:00,1.1007500000000001,1,Long,Closed,15,0.0002612541584551045
1046,2023-12-26 01:20:00,1.1020699999999999,1,Short,Closed,38,0.0004297474842372495
1047,2023-12-26 02:15:00,1.10166,1,Long,Closed,48,0.0002652535667658303
1048,2023-12-26 03:20:00,1.1021,0,Short,Closed,76,0.00021135915028946224
1049,2023-12-26 06:45:00,1.10235,1,Long,Closed,43,0.0001245012346318749
1050,2023-12-26 10:40:00,1.10234,1,Short,Closed,133,0.00019480344901549282
1051,2023-12-27 01:25:00,1.10435,1,Short,Closed,46,0.00010846914915209567
1052,2023-12-27 04:40:00,1.10343,0,Long,Closed,116,0.00017379666357531385
1053,2023-12-27 06:40:00,1.10398,1,Short,Closed,55,0.00013923348358530293
1054,2023-12-27 07:45:00,1.10375,1,Long,Closed,80,0.0001360561894000269
1055,2023-12-27 08:10:00,1.1043,1,Short,Closed,78,0.00015597803506520313
1056,2023-12-27 09:55:00,1.10422,1,Long,Closed,204,0.0002684995633547079
1057,2023-12-27 10:30:00,1.10468,0,Short,Closed,211,0.00037218984462990837
1058,2023-12-28 00:10:00,1.10982,1,Long,Closed,45,0.0002765000335171432
1059,2023-12-28 01:40:00,1.11083,0,Short,Closed,41,0.000202986039149684
1060,2023-12-28 04:25:00,1.11151,1,Long,Closed,110,0.00024379957529195947
1061,2023-12-28 09:30:00,1.11182,1,Short,Closed,230,0.00030762161726815375
1062,2023-12-28 10:30:00,1.11115,1,Long,Closed,353,0.000416599596231979
1063,2023-12-29 01:40:00,1.10658,0,Short,Closed,98,0.00017253101605830369
1064,2023-12-29 04:40:00,1.10742,0,Long,Closed,82,0.00023072264512649716
1065,2023-12-29 08:15:00,1.10698,1,Short,Closed,162,0.00022225617759149812
1066,2023-12-29 09:55:00,1.10655,1,Long,Closed,200,0.0002448654513839284
1067,2023-12-29 10:35:00,1.10703,1,Short,Closed,239,0.0003388939854798717
1068,2024-01-02 00:25:00,1.10432,1,Short,Closed,3,0.00024304272672048374
1069,2024-01-02 01:45:00,1.10366,1,Long,Closed,86,0.00017641173788309045
1070,2024-01-02 03:20:00,1.10429,1,Short,Closed,156,0.00019130219497101196
1071,2024-01-02 05:15:00,1.10225,1,Long,Closed,85,0.0002403711083257221
1072,2024-01-02 08:20:00,1.10327,1,Short,Closed,174,0.00020201435498500196
1073,2024-01-02 09:15:00,1.10283,1,Long,Closed,244,0.00027310305876290206
1074,2024-01-02 09:45:00,1.103,1,Short,Closed,269,0.0003460106853814475
1075,2024-01-02 10:10:00,1.10301,1,Long,Closed,429,0.0005002819982138156
1076,2024-01-03 01:25:00,1.09426,0,Short,Closed,63,0.00018660878659370638
1077,2024-01-03 08:10:00,1.09545,1,Long,Closed,157,0.00021487995906782376
1078,2024-01-03 09:00:00,1.09582,1,Short,Closed,300,0.0001847506576703207
1079,2024-01-03 10:45:00,1.09563,0,Long,Closed,312,0.00042822970471052417
1080,2024-01-04 00:20:00,1.09193,1,Long,Closed,71,0.0003294186880799599
1081,2024-01-04 01:25:00,1.09228,1,Short,Closed,79,0.0002529705878668291
1082,2024-01-04 02:55:00,1.0919699999999999,1,Long,Closed,138,0.00021364223893787987
1083,2024-01-04 05:50:00,1.09266,0,Short,Closed,65,0.00018581888133234117
1084,2024-01-05 00:10:00,1.09459,1,Long,Closed,36,0.00024285175219342838
1085,2024-01-05 02:30:00,1.09495,1,Short,Closed,64,0.00018928066690091752
1086,2024-01-05 05:00:00,1.0946900000000002,0,Long,Closed,108,0.00020550535827555634
1087,2024-01-05 09:35:00,1.09302,1,Short,Closed,192,0.00024375227079917133
1088,2024-01-05 09:55:00,1.09265,0,Long,Closed,219,0.0002674991827960967
1089,2024-01-08 00:10:00,1.09435,1,Short,Closed,17,0.00032358082269805575
1090,2024-01-08 01:25:00,1.09385,1,Long,Closed,67,0.0002489379487176431
1091,2024-01-08 02:15:00,1.0944099999999999,0,Short,Closed,98,0.0002447409175575907
1092,2024-01-08 05:15:00,1.09376,1,Long,Closed,90,0.00019771233754545102
1093,2024-01-08 08:40:00,1.09422,1,Short,Closed,130,0.00021876201338972924
1094,2024-01-08 10:15:00,1.09322,1,Long,Closed,499,0.0004139104848766367
